"path","relative_path","name","extension","bytes","last_write_time","classification","lane","lineage_hint","sha256"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\.vercel\README.txt","DCSE_ASSET_PORTAL_APP\apps\web\.vercel\README.txt","README.txt",".txt","520","2026-05-23T14:12:43","SUPPORT","DCSE-SS/SC","Root project/source lineage","F5D1ED0F5032AE128931F46459B5FAA1AF6319FC2DFB3E7A5FE54A84BF93DBD6"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\next.config.js","DCSE_ASSET_PORTAL_APP\apps\web\next.config.js","next.config.js",".js","118","2026-05-23T14:42:50","SUPPORT","DCSE-SS/SC","Root project/source lineage","660F78AF355945BE56F482C9B697E4892D2EE7DA261C8743E75A1C95D3C72C73"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\next-env.d.ts","DCSE_ASSET_PORTAL_APP\apps\web\next-env.d.ts","next-env.d.ts",".ts","253","2026-05-23T13:33:08","SUPPORT","DCSE-SS/SC","Root project/source lineage","4E4DA12AA061AAC172FB1BCB48E9B6E4B293080D2F494327925FDBA8F39632AC"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\package.json","DCSE_ASSET_PORTAL_APP\apps\web\package.json","package.json",".json","608","2026-05-23T14:42:35","REVIEW","DCSE-SS/SC","Root project/source lineage","FDF6342BE3D271727B2E11F7AD198F5AF1056B95F36738738C8117F64DA5577F"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\postcss.config.js","DCSE_ASSET_PORTAL_APP\apps\web\postcss.config.js","postcss.config.js",".js","94","2026-05-20T00:32:17","SUPPORT","DCSE-SS/SC","Root project/source lineage","E85A2E6AC245E914DC14C821755205FC6C8FFBDF61B5B8C623C8260E01E97EF4"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\public\ctj-portal\assets\index-BpPcuqYa.css","DCSE_ASSET_PORTAL_APP\apps\web\public\ctj-portal\assets\index-BpPcuqYa.css","index-BpPcuqYa.css",".css","29957","2026-05-19T23:09:03","SUPPORT","DCSE-SS/SC","CTJ product lineage candidate","07665DEF7546095579B22613CB05A4FA438C27398E324FC89F9797D52552090E"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\public\ctj-portal\assets\index-BxM1AMoR.js","DCSE_ASSET_PORTAL_APP\apps\web\public\ctj-portal\assets\index-BxM1AMoR.js","index-BxM1AMoR.js",".js","347336","2026-05-19T23:09:03","SUPPORT","DCSE-SS/SC","CTJ product lineage candidate","4B312F506CBED5AC448286FA400E8B11403B8A9AC1A907E098C9048A3AEF4C28"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\seed_pms.ts","DCSE_ASSET_PORTAL_APP\apps\web\seed_pms.ts","seed_pms.ts",".ts","3909","2026-05-21T18:24:25","SUPPORT","DCSE-SS/SC","Root project/source lineage","6530F3CB378C99C4687E468E820064457C46002C38982989F90946DE1B8351E5"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\api\ddna-ingest\route.ts","DCSE_ASSET_PORTAL_APP\apps\web\src\app\api\ddna-ingest\route.ts","route.ts",".ts","2802","2026-05-23T05:53:30","ACTIVE","DCSE-SS/SC","Root project/source lineage","4E63D8F050C7094E852A413C7B44A9B91AEE7AB330057F77C8905AB1D6A5F2F5"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\api\download\route.ts","DCSE_ASSET_PORTAL_APP\apps\web\src\app\api\download\route.ts","route.ts",".ts","1038","2026-05-21T16:25:51","ACTIVE","DCSE-SS/SC","Root project/source lineage","BF0611DD572A39871592A9F8BD578A55B673DBD80CE839CCDC8FF86930E64477"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\api\production-models\route.ts","DCSE_ASSET_PORTAL_APP\apps\web\src\app\api\production-models\route.ts","route.ts",".ts","2100","2026-06-01T01:15:24","ACTIVE","DCSE-SS/SC","Root project/source lineage","3DA9BB966D8656285DFD56B6B5A867E72AABFF366B3671AED6AD4A3386CC972D"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\api\upload\route.ts","DCSE_ASSET_PORTAL_APP\apps\web\src\app\api\upload\route.ts","route.ts",".ts","1769","2026-06-01T01:16:27","ACTIVE","DCSE-SS/SC","Root project/source lineage","57E92D82632EFBE450F4C44A25FD668B2F6AD509A4C9FFD21A27B0C2A4666D45"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\cp\login\page.tsx","DCSE_ASSET_PORTAL_APP\apps\web\src\app\cp\login\page.tsx","page.tsx",".tsx","5526","2026-05-20T00:33:08","ACTIVE","DCSE-SS/SC","Root project/source lineage","30C096157C6D38A6FDE8BDB57D64729C68CF74981F2B1A13388E41D83B1A97D6"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\cp\page.tsx","DCSE_ASSET_PORTAL_APP\apps\web\src\app\cp\page.tsx","page.tsx",".tsx","26927","2026-06-01T01:15:47","ACTIVE","DCSE-SS/SC","Root project/source lineage","4203A9A2FECEFA668BE4F5F3993D0000B681FCAB3AAB3774C70CF776E8A75D8A"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\globals.css","DCSE_ASSET_PORTAL_APP\apps\web\src\app\globals.css","globals.css",".css","1699","2026-05-20T02:23:42","ACTIVE","DCSE-SS/SC","Root project/source lineage","758004E01411BE8D4A88A4EACC0B920521634B3B918B5EDA150437F306E22354"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\layout.tsx","DCSE_ASSET_PORTAL_APP\apps\web\src\app\layout.tsx","layout.tsx",".tsx","513","2026-05-20T02:23:48","ACTIVE","DCSE-SS/SC","Root project/source lineage","D57DA5DC3D2D32FB9ED57F45F10574F5CEDDEBE7B678B97AF2ADD5AD19DE93C5"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\page.tsx","DCSE_ASSET_PORTAL_APP\apps\web\src\app\page.tsx","page.tsx",".tsx","103","2026-05-23T14:42:31","ACTIVE","DCSE-SS/SC","Root project/source lineage","F7DBB41C9F6F171C2148A04F990E9144C1783B3E584446FE5ACC58F4ED576387"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\app\pm\page.tsx","DCSE_ASSET_PORTAL_APP\apps\web\src\app\pm\page.tsx","page.tsx",".tsx","7360","2026-05-21T18:21:00","ACTIVE","DCSE-SS/SC","Root project/source lineage","4DEF33694A9293EB2AC8894E7ED44D2BD63AF5567D725573F9617B9C3C64F5E2"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\components\AddAssetModal.tsx","DCSE_ASSET_PORTAL_APP\apps\web\src\components\AddAssetModal.tsx","AddAssetModal.tsx",".tsx","25264","2026-06-01T01:15:36","ACTIVE","DCSE-SS/SC","Root project/source lineage","9963BE6A1091CB4B59EEB1F62CDD55C25721BF2CC98AABAFAEE5D1EC0B87677C"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\components\AddPriorityModuleModal.tsx","DCSE_ASSET_PORTAL_APP\apps\web\src\components\AddPriorityModuleModal.tsx","AddPriorityModuleModal.tsx",".tsx","8637","2026-05-21T18:21:46","ACTIVE","DCSE-SS/SC","Root project/source lineage","27CD573896634F5E89C32F1FF9D981E1A0716739F8B5DFDF12A939ABA2619023"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\lib\dcs-helpers.ts","DCSE_ASSET_PORTAL_APP\apps\web\src\lib\dcs-helpers.ts","dcs-helpers.ts",".ts","7063","2026-05-20T00:11:45","ACTIVE","DCSE-SS/SC","Root project/source lineage","B1251450551FB80A54A7011D621945B0308C92403FD8072D642155D192A835DC"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\src\lib\supabase-client.ts","DCSE_ASSET_PORTAL_APP\apps\web\src\lib\supabase-client.ts","supabase-client.ts",".ts","3979","2026-05-20T00:11:31","ACTIVE","DCSE-SS/SC","Root project/source lineage","5833317D7628A84A8EEE869164829ECDC6B501F6490F8BAD5BC0584DFAC445B9"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\tailwind.config.js","DCSE_ASSET_PORTAL_APP\apps\web\tailwind.config.js","tailwind.config.js",".js","445","2026-03-25T02:49:08","SUPPORT","DCSE-SS/SC","Root project/source lineage","1AD053C9680B437A60498A57808822D9044F87CAF9B1B350BB275B6541C74ED0"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\apps\web\tsconfig.json","DCSE_ASSET_PORTAL_APP\apps\web\tsconfig.json","tsconfig.json",".json","657","2026-05-20T00:33:18","REVIEW","DCSE-SS/SC","Root project/source lineage","1ABF2CD3CA95B468E459348A6C6B09D36BFC35B92382D1F1E3EE6B64A15944C5"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\cloudflared.exe","DCSE_ASSET_PORTAL_APP\cloudflared.exe","cloudflared.exe",".exe","53886304","2026-05-21T14:53:21","SUPPORT","DCSE-SS/SC","Root project/source lineage",
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\docs\ddna\AG_Technical_Validation_Report.md","DCSE_ASSET_PORTAL_APP\docs\ddna\AG_Technical_Validation_Report.md","AG_Technical_Validation_Report.md",".md","1308","2026-05-21T17:26:08","REVIEW","DCSE-SS/SC","Root project/source lineage","90C691C1EB959ACDCF8E19F96FE8B8FEC85241C474CF2884D1BC8F5BB66276F8"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\docs\ddna\AG_Verification_Receipt_20260521.md","DCSE_ASSET_PORTAL_APP\docs\ddna\AG_Verification_Receipt_20260521.md","AG_Verification_Receipt_20260521.md",".md","1405","2026-05-21T17:25:59","REVIEW","DCSE-SS/SC","Root project/source lineage","9BA63281CF6FB6B97188C7E547444CFDB93179A3056E64A6A2DC27512A55C5A3"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\docs\ddna\DCSE_AG_Compliance_Audit_20260521.md","DCSE_ASSET_PORTAL_APP\docs\ddna\DCSE_AG_Compliance_Audit_20260521.md","DCSE_AG_Compliance_Audit_20260521.md",".md","5431","2026-05-21T17:26:32","REVIEW","DCSE-SS/SC","Root project/source lineage","1101D16181861240CCA7E88B82B418713987A2DFA756CF7CC676CC65F2F58001"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\docs\ddna\DCSE_DDNA_Index_Model_Protocol_v1.md","DCSE_ASSET_PORTAL_APP\docs\ddna\DCSE_DDNA_Index_Model_Protocol_v1.md","DCSE_DDNA_Index_Model_Protocol_v1.md",".md","8302","2026-05-21T17:12:34","SUPERSEDED","DCSE-SS/SC","Root project/source lineage","4FBE89518758972DAD342CB0A3433D3730E06B0799620B9F0157F0E42DF15101"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\docs\ddna\load_json_source_adapter_spec.md","DCSE_ASSET_PORTAL_APP\docs\ddna\load_json_source_adapter_spec.md","load_json_source_adapter_spec.md",".md","1881","2026-05-21T17:26:18","REVIEW","DCSE-SS/SC","Root project/source lineage","1803EAD89405D4E7C9B4CD529D979C981F6F91025855E3F6E0E6636440C4DD22"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\grant-perms.js","DCSE_ASSET_PORTAL_APP\grant-perms.js","grant-perms.js",".js","824","2026-05-20T02:07:52","SUPPORT","DCSE-SS/SC","Root project/source lineage","824936D4ADDB551FC3132F341F1CA265EF120C1048777AF23EC04E4812DE6A2C"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\infrastructure\setup.sh","DCSE_ASSET_PORTAL_APP\infrastructure\setup.sh","setup.sh",".sh","1697","2026-03-25T02:47:53","SUPPORT","DCSE-SS/SC","Root project/source lineage","8DC627548993A30B583548306B9DE5311199C2AD4E2762C34E43DBAD62D73831"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\.env.example","DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\.env.example",".env.example",".example","1886","2026-05-20T00:12:37","SUPPORT","DCSE-SS/SC","Root project/source lineage","0CF0C775B56C11F81C01AE039D441614D91649E7ED1E0A97B09D7D025B803EF0"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\migrations_001_create_tables.sql","DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\migrations_001_create_tables.sql","migrations_001_create_tables.sql",".sql","4564","2026-05-20T00:11:09","SUPPORT","DCSE-SS/SC","Root project/source lineage","310E8ABA81B9D2BFD62CA7C7D192903BBFC3A662B2336BF75E9E27F5A10FBA20"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\migrations_002_rls_policies.sql","DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\migrations_002_rls_policies.sql","migrations_002_rls_policies.sql",".sql","6012","2026-05-20T00:11:22","SUPPORT","DCSE-SS/SC","Root project/source lineage","8AAD819CE930663565ADD30A3D3A666B8E1A833D1EAF279E286D1AA304C44715"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\PROJECT_SETUP_COMPLETE.md","DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\PROJECT_SETUP_COMPLETE.md","PROJECT_SETUP_COMPLETE.md",".md","11283","2026-05-20T00:13:04","REVIEW","DCSE-SS/SC","Root project/source lineage","A8CC2DCB9682EDB6CB40862089B417DF20EAF6AA1B154B2124DBB62BD292EBDF"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\README_DBA_HANDOFF.md","DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\README_DBA_HANDOFF.md","README_DBA_HANDOFF.md",".md","10822","2026-05-20T00:12:31","REVIEW","DCSE-SS/SC","Root project/source lineage","D47BFAA4AEB930AF73BA8B10533BBCD763A69BC3454834CB874E1B726EB932B2"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\schema.prisma","DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\schema.prisma","schema.prisma",".prisma","5405","2026-05-20T00:11:00","SUPPORT","DCSE-SS/SC","Root project/source lineage","4D4DBA4A20B996FB4BA80B3478C115F5F6A858D352E017575D419602D00FF672"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\SKILL.md","DCSE_ASSET_PORTAL_APP\infrastructure\supabase-cp\SKILL.md","SKILL.md",".md","13638","2026-05-20T00:10:44","REVIEW","DCSE-SS/SC","Root project/source lineage","733DEDD439A635F16E80BD668DF1C4047117B152083C09A0381E34FBDBAB68BA"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\package.json","DCSE_ASSET_PORTAL_APP\package.json","package.json",".json","460","2026-05-20T02:59:26","REVIEW","DCSE-SS/SC","Root project/source lineage","0F3FD1A7577DF9267E55969C1308CB59877C2FAE0DE097E6BA8A61A66D289BB8"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\package-lock.json","DCSE_ASSET_PORTAL_APP\package-lock.json","package-lock.json",".json","180867","2026-05-23T13:23:10","REVIEW","DCSE-SS/SC","Root project/source lineage","4E03EFAA8EBA9F082581B158C6F8BE11E9DFA3880ABF008FD6B8FD6DF8FB90A0"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\query-cols.js","DCSE_ASSET_PORTAL_APP\query-cols.js","query-cols.js",".js","603","2026-05-20T02:13:00","SUPPORT","DCSE-SS/SC","Root project/source lineage","8E14488772B36ECC5806A8C65B6A226E830EC0F5D0AE22C665419AFDA27C73C0"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\query-inbox.js","DCSE_ASSET_PORTAL_APP\query-inbox.js","query-inbox.js",".js","1451","2026-05-20T01:29:36","SUPPORT","DCSE-SS/SC","Root project/source lineage","7288E9586933DDF819BBC24D7257FB32071449B63C8F7BBF700F7907FC66D463"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_PORTAL_APP\turbo.json","DCSE_ASSET_PORTAL_APP\turbo.json","turbo.json",".json","244","2026-05-20T02:51:31","REVIEW","DCSE-SS/SC","Root project/source lineage","7DFCD8212175E5C74B96F3ED7B6FF8A8B6B323071BF9A05D42BB82A2DEF2CEF3"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_ASSET_WRAPUP_EXTRACTION_PLAN_20260523.md","DCSE_ASSET_WRAPUP_EXTRACTION_PLAN_20260523.md","DCSE_ASSET_WRAPUP_EXTRACTION_PLAN_20260523.md",".md","17085","2026-05-23T16:16:07","REVIEW","DCSE-SS/SC","Root project/source lineage","5BE9804CFA1E40A3854EE49DAA4BC6D95C22D014AF7A91FF7F595E3F7A579087"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse_ddna_extraction_v01.py","dcse_ddna_extraction_v01.py","dcse_ddna_extraction_v01.py",".py","22776","2026-05-16T02:51:22","SUPPORT","DCSE-CP","Root project/source lineage","9C7FB3A880ACD4762DC72DC814CF5DF2AA0692137E9C3BE4F28588086AA70F80"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Master_Profile_v6.7.1.docx","DCSE_Master_Profile_v6.7.1.docx","DCSE_Master_Profile_v6.7.1.docx",".docx","63340","2026-05-13T18:43:21","ACTIVE","DCSE-CP","DCSE v6.7 governance lineage","5F6D086867C79A90ED14632C0986BF0B35CAA62B74E7F58A7F1E737E8FAAFC57"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCS_EMPLOYMENT_WORKFLOW_v6_INTERACTIVE.html","DCSE_Staging_HTML\DCS_EMPLOYMENT_WORKFLOW_v6_INTERACTIVE.html","DCS_EMPLOYMENT_WORKFLOW_v6_INTERACTIVE.html",".html","54945","2026-04-23T21:03:39","REVIEW","DCSE-CP","Prior staged review/artifact lineage","FD193377D6E0FD2FBF7612708D6D1EC0718679903F0080D6010AB867131E5F63"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE HTML v6 update.html","DCSE_Staging_HTML\DCSE HTML v6 update.html","DCSE HTML v6 update.html",".html","2843","2026-04-11T16:05:29","REVIEW","DCSE-CP","Prior staged review/artifact lineage","BD12D6A471BE851206C04124C783F3D2485E5A44C6F48A386BC69815236732FD"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE SC Gift of Giving Short.html","DCSE_Staging_HTML\DCSE SC Gift of Giving Short.html","DCSE SC Gift of Giving Short.html",".html","15185","2026-03-31T17:10:02","REVIEW","DCSE-SS/SC","Prior staged review/artifact lineage","FBD15FF8BECAE2B3949E0AB15E751482682082BD51A02EEBE2EF7A9210E9E6E3"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE SS PacMan.html","DCSE_Staging_HTML\DCSE SS PacMan.html","DCSE SS PacMan.html",".html","31297","2026-02-20T16:13:10","REVIEW","DCSE-SS/SC","Prior staged review/artifact lineage","DC7942F33A04E3A07A98392D874F55DF4E53B9033133D5A61A0FAC4918CCF8D6"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE v6 HTML.html","DCSE_Staging_HTML\DCSE v6 HTML.html","DCSE v6 HTML.html",".html","13218","2026-04-08T04:47:42","REVIEW","DCSE-CP","Prior staged review/artifact lineage","C8421FC377C3014A9FCDC26ACC01332AF46E44A245FFC659E392CB022EE48EE9"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE v6.1 HTML Governance Doctrine.html","DCSE_Staging_HTML\DCSE v6.1 HTML Governance Doctrine.html","DCSE v6.1 HTML Governance Doctrine.html",".html","11760","2026-04-11T16:48:30","SUPERSEDED","DCSE-CP","Prior staged review/artifact lineage","283709E9F5F8F97AE73D76BB11B9DC51F9D9604BFE176F874241848AC6B059FA"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE v6.3 Governance Doctrine.html","DCSE_Staging_HTML\DCSE v6.3 Governance Doctrine.html","DCSE v6.3 Governance Doctrine.html",".html","19943","2026-04-11T17:04:32","SUPERSEDED","DCSE-CP","Prior staged review/artifact lineage","DE8ABC441059D71881BC03DEA51130B2439762453C53DED1DB6C6DF32E176937"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE v6.4 Governance Doctrine.html","DCSE_Staging_HTML\DCSE v6.4 Governance Doctrine.html","DCSE v6.4 Governance Doctrine.html",".html","25193","2026-04-11T17:08:43","SUPERSEDED","DCSE-CP","Prior staged review/artifact lineage","7F8F24B4CE1A82B8E21B655C7A8B88A34266D8772B31D25ECBCAFC03EF5F5AC2"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE v6.5 HTML Doctrine.html","DCSE_Staging_HTML\DCSE v6.5 HTML Doctrine.html","DCSE v6.5 HTML Doctrine.html",".html","49249","2026-04-11T17:24:31","SUPERSEDED","DCSE-CP","Prior staged review/artifact lineage","3B6773EB0B2A58EDDF37D0AD3D0ABD55729A3179DBF375F97CE49BCA6DC6B425"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE_HTML_v6.9_Latest_Greatest_Doctrine.html","DCSE_Staging_HTML\DCSE_HTML_v6.9_Latest_Greatest_Doctrine.html","DCSE_HTML_v6.9_Latest_Greatest_Doctrine.html",".html","12785","2026-06-02T19:15:01","REVIEW","DCSE-CP","DCSE HTML v6.9 doctrine lineage","67A967A55EDDA432C6A54715AD15A3053D8F309AACF23F57C2242735A9885306"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\DCSE_V6.6 Video_Production_Governance.html","DCSE_Staging_HTML\DCSE_V6.6 Video_Production_Governance.html","DCSE_V6.6 Video_Production_Governance.html",".html","54209","2026-04-13T15:44:00","SUPERSEDED","DCSE-CP","Prior staged review/artifact lineage","19B244DF2D709EDCC3846F569D3BB874AF903ABC1AD0E7B199641F4357FE5C20"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\dcse_v68_staging_review_module_prototype.html","DCSE_Staging_HTML\dcse_v68_staging_review_module_prototype.html","dcse_v68_staging_review_module_prototype.html",".html","14226","2026-05-16T00:45:11","REVIEW","DCSE-CP","DCSE v6.8 draft/staging lineage","381497D913EB1412C31CD0306F302BA84BADDEE70155FF20BF1A5BF494FC9794"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\index.html","DCSE_Staging_HTML\index.html","index.html",".html","13770","2026-06-01T19:46:41","REVIEW","DCSE-CP","Prior staged review/artifact lineage","27F322579780659BDDF9B54104B9CD530FBF1F894861A637767F9F08599446A4"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPERSEDED_00519_CF0E62ED_preview_(1).html","DCSE_Staging_HTML\SUPERSEDED_00519_CF0E62ED_preview_(1).html","SUPERSEDED_00519_CF0E62ED_preview_(1).html",".html","36720","2026-05-16T01:04:14","SUPERSEDED","DCSE-CP","Prior staged review/artifact lineage","CF0E62ED55A1413DB2C395159AC204AFEA4AD9A35F165CC2517775DA0B38D81E"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00073_9A9FC4B5_DCS_AI_Quiz_Module_Core_Shell.html","DCSE_Staging_HTML\SUPPORT_00073_9A9FC4B5_DCS_AI_Quiz_Module_Core_Shell.html","SUPPORT_00073_9A9FC4B5_DCS_AI_Quiz_Module_Core_Shell.html",".html","10302","2026-04-26T15:44:11","REVIEW","DCSE-CP","Prior staged review/artifact lineage","9A9FC4B529508649E85EF4FAD69E4674EC0FA057A51FE65C3E270D430DC2AB0A"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00078_A9D78EF8_DCS_PAIT_EL.html","DCSE_Staging_HTML\SUPPORT_00078_A9D78EF8_DCS_PAIT_EL.html","SUPPORT_00078_A9D78EF8_DCS_PAIT_EL.html",".html","43113","2026-05-09T16:24:05","REVIEW","DCSE-CP","Prior staged review/artifact lineage","A9D78EF8D2924F570AC674711A26C67C01B704D85B822B71D6AD255A6113D118"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00088_FD193377_DCS_EMPLOYMENT_WORKFLOW_v6_INTERACTIVE.html","DCSE_Staging_HTML\SUPPORT_00088_FD193377_DCS_EMPLOYMENT_WORKFLOW_v6_INTERACTIVE.html","SUPPORT_00088_FD193377_DCS_EMPLOYMENT_WORKFLOW_v6_INTERACTIVE.html",".html","54945","2026-04-23T21:03:39","REVIEW","DCSE-CP","Prior staged review/artifact lineage","FD193377D6E0FD2FBF7612708D6D1EC0718679903F0080D6010AB867131E5F63"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00097_7B8F60B7_gemini-code-1777233690178.html","DCSE_Staging_HTML\SUPPORT_00097_7B8F60B7_gemini-code-1777233690178.html","SUPPORT_00097_7B8F60B7_gemini-code-1777233690178.html",".html","16942","2026-04-26T16:01:45","REVIEW","DCSE-CP","Prior staged review/artifact lineage","7B8F60B78F39EE6E64A420E5BA49901D3936C66527BEEEAB8DF012EB90AD1EC3"
